Donor_ID	Sample_ID	Signature.1	Signature.2	Signature.3	Signature.4	Signature.5	Signature.6	Signature.7	Signature.8	Signature.9	Signature.10	Signature.11	Signature.12	Signature.13	Signature.14	Signature.15	Signature.16	Signature.17	Signature.18	Signature.19	Signature.20	Signature.21	Signature.22	Signature.23	Signature.24	Signature.25	Signature.26	Signature.27	Signature.28	Signature.29	Signature.30	Signature.33	Signature.36	Signature.38	Signature.51	Signature.52	Signature.MMR1	Signature.MMR2	Signature.PLATINUM	Signature.N1	Signature.N2	Signature.N3	Signature.N4	Signature.N5	Signature.N6	Signature.N7	Signature.N8	Signature.N9	Signature.N10	Signature.N11	Signature.N12	del.mh	del.rep	del.none	ins	clustered_del_1-10Kb	clustered_del_10-100Kb	clustered_del_100Kb-1Mb	clustered_del_1Mb-10Mb	clustered_del_>10Mb	clustered_tds_1-10Kb	clustered_tds_10-100Kb	clustered_tds_100Kb-1Mb	clustered_tds_1Mb-10Mb	clustered_tds_>10Mb	clustered_inv_1-10Kb	clustered_inv_10-100Kb	clustered_inv_100Kb-1Mb	clustered_inv_1Mb-10Mb	clustered_inv_>10Mb	clustered_trans	non-clustered_del_1-10Kb	non-clustered_del_10-100Kb	non-clustered_del_100Kb-1Mb	non-clustered_del_1Mb-10Mb	non-clustered_del_>10Mb	non-clustered_tds_1-10Kb	non-clustered_tds_10-100Kb	non-clustered_tds_100Kb-1Mb	non-clustered_tds_1Mb-10Mb	non-clustered_tds_>10Mb	non-clustered_inv_1-10Kb	non-clustered_inv_10-100Kb	non-clustered_inv_100Kb-1Mb	non-clustered_inv_1Mb-10Mb	non-clustered_inv_>10Mb	non-clustered_trans
CPCT02010350	CPCT02010350T	642.306641544983	221.37753179463	489.00529910504	0	0	0	0	1481.04686764013	0	0	0	0	133.034385303815	0	0	606.969382948658	0	0	0	0	0	168.371643900141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	69	25	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	2	0	2	0	0	18	6	10	0	0	6
CPCT02010441	CPCT02010441T	11055.2187267855	0	0	0	2361.96515690946	22757.887304723	0	7137.47113559201	4348.37935607415	0	0	17622.8538758261	0	4749.9685135559	0	0	1196.25498406969	0	0	11795.8052154582	1648.91907180472	0	0	0	1446.12155462254	2273.83586549202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675	95692	694	14416	0	0	0	0	2	2	0	0	0	2	6	4	12	2	0	42	6	2	0	0	2	6	0	0	0	2	156	54	32	4	2	48
CPCT02010647	CPCT02010647T	652.80550495851	119.154826958106	0	0	1188.49301760777	0	0	782.144505160899	540.270390609188	0	0	0	0	0	0	316.727787897187	0	0	0	0	436.901032179721	0	0	0	596.792552114956	0	151.74418133981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	210	83	427	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	8	2	2	2	2	2	4	2	0	4	0	26	2	0	2	2	12
CPCT02010718	CPCT02010718T	1858.48910736231	336.975980337392	0	0	475.24879901687	0	0	1114.37649424645	259.133504636354	0	0	0	252.475924477712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	185	72	549	0	0	6	2	8	4	0	6	6	2	4	2	8	12	12	8	2	2	0	2	2	2	2	2	2	0	16	10	10	6	6	14
CPCT02010828	CPCT02010828T	0	811.597511947205	1090.14579382538	12063.7457331412	4408.67784267617	0	0	2115.16339224759	488.962451642267	0	0	989.948570128195	704.386482591216	0	0	1386.72957596905	0	1238.43768489722	0	0	0	0	0	0	0	0	454.394409466737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	747	216	552	0	2	0	0	0	2	0	0	0	0	10	6	6	0	0	0	2	4	0	0	0	4	0	2	0	0	42	16	26	14	0	8
CPCT02010831	CPCT02010831T	0	1297.34739606845	7073.48955554644	22992.211761809	5042.07723560553	0	0	7721.16452579308	2043.39705339188	0	915.334017318505	0	1918.55607994419	0	0	5033.58804941109	0	5093.51171666598	0	0	0	0	0	0	0	0	997.729059793984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	1308	348	766	2	4	2	0	6	10	2	4	2	4	12	16	4	3	3	88	8	2	2	2	6	8	12	2	2	2	230	40	44	7	1	74
CPCT02010995	CPCT02010995T	866.378530420375	4618.98871036104	0	0	941.206758370901	0	0	1393.73937502408	0	0	0	0	3940.9533387277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	186	74	271	4	0	2	4	4	8	0	0	2	0	10	8	8	6	2	28	4	4	2	0	6	4	2	2	0	8	62	10	48	6	6	12
CPCT02020438	CPCT02020438T	844.567085366829	389.489719177534	4756.61796943756	0	0	0	0	0	783.520121609729	0	0	562.540203216257	2900.99207936635	0	0	1626.06912553004	0	0	0	0	0	0	0	0	0	420.769981598528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	202	90	140	4	0	0	0	0	4	0	0	0	0	14	0	0	0	0	0	10	4	0	0	2	8	2	2	0	4	108	22	12	6	2	12
CPCT02020491	CPCT02020491T	0	6032.21328734798	0	87003.5952078417	0	0	0	23670.6028317299	2247.77527681975	0	0	2760.99564349247	4837.36431294246	0	0	8581.82410600835	0	11070.4681430387	0	0	0	0	0	0	0	0	3634.51969504447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	3592	773	2718	4	0	6	2	4	6	0	3	0	6	17	14	20	9	2	38	14	4	4	0	4	8	2	5	8	2	123	36	20	13	6	48
CPCT02020523	CPCT02020523T	645.711464211464	380.673002673003	2005.69646569647	0	795.627041877042	0	0	0	696.87719037719	0	0	0	588.405850905851	0	0	0	1020.24457974458	154.008835758836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	165	82	214	6	0	0	0	2	4	2	0	0	2	4	6	6	7	6	10	16	4	2	2	0	8	0	4	2	0	40	22	16	5	2	98
CPCT02020540	CPCT02020540T	0	1295.88950031936	898.737778214514	9765.11231759446	10859.1623839237	0	0	1421.9136245271	964.009236967523	0	0	0	1824.08622807449	0	0	1930.02682651206	0	908.779541099592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	750	196	546	4	2	6	2	2	10	2	0	10	3	10	26	30	14	4	17	2	6	2	2	0	6	2	4	4	1	74	46	66	10	2	77
CPCT02020815	CPCT02020815T	0	3600.89287049446	4629.29066765193	156794.650135874	0	0	0	21767.9201043268	3382.80851273149	0	0	0	5998.82041892486	0	0	11077.7850260926	0	17069.602736282	0	0	0	0	0	0	0	0	4382.19508798471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	4053	1173	2012	2	0	2	2	4	6	2	2	0	2	14	6	4	2	8	0	6	4	0	8	4	2	4	4	2	6	172	38	20	12	18	26
CPCT02020903	CPCT02020903T	503.462156497438	567.982533768048	1328.00209594783	0	726.997321844434	0	0	0	0	0	0	0	379.501746623195	0	0	0	0	0	168.159408476945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	132	39	129	18	10	14	80	76	16	12	30	60	110	32	18	48	164	202	628	26	2	4	14	10	8	6	0	6	20	36	2	12	20	16	114
CPCT02050049	CPCT02050049T	231.133999629835	0	0	0	582.791597260781	0	0	804.012400518231	217.568573014992	0	0	0	76.1750879141218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.220248010365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	66	43	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	0	0	2	18
CPCT02050264	CPCT02050264T	563.041952649032	723.392149302074	0	0	2273.44405028148	0	0	1018.14590884553	0	0	0	0	611.302691447521	0	0	0	0	426.562659057608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	211	71	444	0	0	0	0	0	0	0	0	0	0	2	2	4	2	8	3	12	0	0	0	0	12	0	0	0	2	18	8	20	0	0	35
CPCT02060077	CPCT02060077T	936.246104674391	486.949740311626	1340.76548142229	0	892.486775868957	0	167.913703555733	418.766600079904	392.816300439473	0	0	0	635.0190970835	0	0	566.835956851778	0	0	0	0	0	0	0	0	0	281.891490211746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	164	66	300	12	0	8	48	22	14	0	8	5	40	14	14	20	66	46	40	2	4	0	0	2	4	0	0	1	2	52	8	10	8	8	22
CPCT02060143	CPCT02060143T	0	5441.51211697246	0	25930.6043335484	3628.8473399204	0	0	13544.983015216	2138.31123547449	0	0	1128.70670619876	6371.21265413528	0	0	3801.7213857496	0	4014.2961572198	0	1091.01614388135	0	0	0	0	0	0	1012.11723343023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	1498	307	1014	14	0	2	2	0	8	4	0	4	6	37	48	32	0	2	95	16	8	8	14	20	18	4	6	14	16	293	172	106	56	20	127
CPCT02060206	CPCT02060206T	0	6104.02535775191	0	82148.6737265515	0	0	0	12208.5510454512	1699.62083117076	0	0	1820.20034848373	12047.9451323497	0	0	5836.34883591607	0	9268.61227478312	0	0	0	0	0	0	0	0	1872.23466300882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	2442	749	1297	14	14	2	0	2	19	12	2	2	0	14	8	6	6	6	41	10	6	4	2	0	11	4	2	4	0	140	40	32	10	4	43
CPCT02060275	CPCT02060275T	388.427483499746	98.9590455237773	467.806397021493	0	0	0	0	834.536977491961	527.075985784397	0	0	182.571501100017	0	0	0	0	0	0	0	0	117.480792012185	0	0	0	0	0	0	0	0	200.034862074801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	122	42	200	0	4	0	0	0	0	4	0	0	0	0	0	2	1	4	16	2	0	2	2	0	4	2	0	0	0	22	2	4	9	0	18
CPCT02070029	CPCT02070029T	2783.15377288927	2684.41772151899	1506.10068206956	0	0	0	0	1048.00549956987	778.862049895539	0	0	0	4874.65398795625	0	0	0	1548.20133341526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	695	79	267	10	4	2	2	4	12	2	2	0	4	10	14	22	4	2	16	10	0	0	6	0	4	0	4	4	2	78	46	48	6	4	16
CPCT02070275	CPCT02070275T	630.043758453338	300.561858540854	1408.81915824648	0	792.718991168748	0	151.313787890843	774.643965311481	299.012570610232	0	0	381.641260243456	453.941363672528	0	266.993953377357	0	0	678.588113612857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	129	67	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	6	2	2	0	2	0	40	14	6	2	0	18
CPCT02070310	CPCT02070310T	4511.83214981102	273.764030466155	2476.93657656626	0	0	0	0	1813.87507158401	4782.07994502348	0	0	681.145000572672	856.956763257359	0	0	0	805.720192417822	774.576394456534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	887	137	1511	2	0	0	4	0	2	0	0	6	0	4	6	12	0	2	6	6	0	0	0	0	8	0	0	4	0	98	24	32	4	0	22
CPCT02070401	CPCT02070401T	990.149460549447	0	2267.87539209265	832.007583330461	0	0	540.90565647513	3838.7177966978	668.829340594947	0	0	0	1104.47495777464	0	0	1298.37503016097	0	0	769.556650925511	0	0	0	1205.70590465685	0	0	0	0	0	538.891110268519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	293	85	333	26	6	2	4	5	18	4	10	4	0	35	14	20	8	5	76	24	6	0	2	3	20	0	2	2	6	75	42	44	24	15	128
CPCT02070405	CPCT02070405T	5848.07956396442	343.264503195088	1490.83498308483	0	0	0	0	5049.81343190076	5522.43127427641	0	0	989.527878711941	668.912792883097	0	0	0	1688.13657436411	1202.93572234056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	2133	191	1662	6	2	0	2	10	2	0	0	2	10	14	10	10	2	35	36	8	6	2	6	8	26	2	4	8	6	112	20	32	6	5	132
CPCT02070406	CPCT02070406T	1476.73884789074	0	2311.94360612402	0	1761.69699306091	0	0	586.055512721665	542.177001872453	0	0	1001.13613834123	0	0	0	549.742262363696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	264	111	297	0	0	0	2	0	0	0	0	2	0	6	4	4	2	0	20	0	2	0	0	4	0	2	0	0	0	30	4	0	4	4	20
CPCT02080030	CPCT02080030T	3481.20805874143	0	0	43373.4702166394	0	0	0	12809.8046968869	2547.34747254081	0	0	0	1941.28896777717	0	0	3612.32889131622	0	7748.14019054554	0	0	0	0	0	0	0	0	1487.37066569573	0	3176.92765337702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	1381	457	946	2	0	2	4	2	0	0	2	0	0	8	4	6	6	0	4	2	0	0	0	2	2	0	2	2	0	94	28	26	0	2	8
CPCT02080071	CPCT02080071T	3759.42435234494	0	2579.95770625916	0	0	799.204188212292	0	3065.20676082426	3808.15018908698	0	0	0	662.068585835199	0	0	0	3925.69499112449	0	0	0	0	284.820097244733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	847	182	1371	0	0	2	0	0	0	0	0	2	0	10	10	5	2	0	6	0	0	4	0	6	2	2	0	0	4	78	92	79	8	4	36
CPCT02080086	CPCT02080086T	0	1604.36958333333	0	59118.8916666667	0	0	0	10431.1555	1508.25758333333	0	0	0	2250.12208333333	0	0	4685.46	0	6913.55641666667	0	0	0	0	0	0	0	0	1171.86558333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	2100	589	1016	2	0	0	2	0	0	0	0	2	2	2	2	2	7	0	4	2	0	2	0	2	2	0	6	2	0	50	6	22	5	4	22
CPCT02080105	CPCT02080105T	0	1601.38315955724	0	45903.8088083734	0	0	0	12543.1647102914	1599.87810019675	0	0	0	1593.35617630131	0	0	1960.08897380643	0	6049.83694270073	0	0	0	0	0	0	0	0	1411.74568013599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	1938	517	1293	6	4	0	4	0	6	2	0	4	1	2	2	2	2	4	6	8	6	0	0	2	12	6	0	0	1	82	20	28	4	4	8
CPCT02080118	CPCT02080118T	1096.69337442219	116.308166409861	0	0	546.545454545455	0	0	180.637904468413	0	0	0	0	0	0	0	507.432973805855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	79	35	192	4	0	4	28	20	6	2	2	30	20	2	6	14	58	30	22	12	2	0	4	6	6	2	0	2	6	24	8	12	6	12	22
CPCT02080135	CPCT02080135T	1789.11261179047	738.871053111882	0	0	2551.3110969155	0	0	2370.77705785727	799.725223580945	0	0	0	527.909928819128	0	0	0	1081.68288008761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	466	222	413	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	19	0	0	2	2	2	4	0	2	2	2	76	6	16	6	6	51
CPCT02080192	CPCT02080192T	1164.5422425779	0	630.49758730678	0	1057.93637032796	0	0	913.256972274474	0	236.563506992721	0	0	165.492925492762	0	0	0	0	1265.56399770999	0	0	0	0	0	0	0	0	0	0	372.612905864071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	105	70	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	10	0	2	12
CPCT02080240	CPCT02080240T	0	296.815350112135	0	2628.93595813606	2522.42568794276	0	0	2104.96600334627	635.528105087039	0	0	1272.57057420526	198.886476095547	0	0	2925.75130824819	0	0	0	0	0	0	0	0	0	0	205.953508241074	0	0	630.480224983091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	322	118	421	2	2	0	22	16	8	4	2	10	13	4	0	4	42	35	2	0	0	0	2	2	0	2	2	0	3	48	14	12	16	7	12
CPCT02080292	CPCT02080292T	332.581153230112	0	0	0	611.588627869728	0	0	341.598505072077	98.6604378003203	0	0	0	0	0	0	0	0	171.32968499733	0	0	0	0	0	0	101.843032568073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	39	23	98	0	0	0	0	0	0	0	0	0	0	2	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8	16	16	0	2	4
CPCT02100039	CPCT02100039T	834.438958457563	3830.23645398529	2346.73329357981	0	0	0	0	4209.0677002584	4327.26304909561	0	0	846.056450009938	2237.62989465315	0	0	0	6067.36124031008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	1015	160	1398	8	6	0	2	10	4	2	6	4	10	16	6	6	12	35	13	4	2	0	2	2	4	0	2	2	2	150	40	40	10	15	21
CPCT02100074	CPCT02100074T	1384.41199606686	293.15732546706	729.763520157326	0	640.564405113078	0	0	0	405.829891838741	0	0	0	248.296951819076	0	0	355.231563421829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	119	52	342	4	0	2	0	2	0	2	0	0	5	0	6	6	0	2	12	6	0	0	2	2	2	0	0	0	5	28	34	28	4	2	32
CPCT02100188	CPCT02100188T	344.10375	104.75	482.8975	0	0	0	0	312.67875	162.88625	0	0	0	0	0	0	647.87875	0	0	0	0	0	149.7925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	43	27	80	2	0	0	0	2	0	0	2	0	4	0	0	0	6	6	4	0	0	0	0	0	0	0	0	0	0	6	2	4	6	4	26
CPCT02110047	CPCT02110047T	7176.19520576885	0	0	0	2244.13340469283	0	0	1604.60570124785	1567.37120081124	0	1367.61313765809	0	371.841835441255	425.177741472071	0	0	893.124841553759	1243.83358215262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	1542	93	1461	0	0	0	2	4	0	0	0	4	0	10	6	18	8	8	2	0	2	0	0	6	2	0	2	0	4	32	26	22	16	4	22
CPCT02120103	CPCT02120103T	402.407523510972	209.597850425437	0	0	996.607254814151	0	0	1702.21943573668	0	221.807433945365	0	0	191.792207792208	0	0	0	0	932.506941334527	0	0	0	0	0	0	0	0	0	0	0	447.684729064039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	140	61	408	8	0	4	10	0	10	2	4	6	0	2	0	2	14	10	8	2	0	0	6	0	6	0	0	0	2	52	10	2	2	6	30
CPCT02120125	CPCT02120125T	0	0	0	34122.1114657683	0	0	0	7017.5398617147	1146.38515154617	0	0	0	1173.93044789175	0	0	2275.24147814515	0	5181.0198308192	0	0	0	0	0	0	0	0	788.296299053593	0	1182.94527215031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	1145	359	696	4	0	0	0	2	0	0	0	0	0	2	0	0	0	0	18	0	0	0	0	0	2	0	0	0	0	40	12	8	0	6	4
CPCT02120164	CPCT02120164T	0	2006.8242673683	3210.3163286347	20309.2423355136	8091.56364596135	0	0	13149.0419660016	2307.06967939888	0	0	0	2360.79252068195	0	0	2921.11673443802	0	4069.88178916373	0	0	0	0	0	0	0	0	1771.84959708349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	1369	324	1374	24	6	18	12	30	28	2	14	16	21	42	10	28	32	26	198	30	2	2	0	6	16	4	0	2	1	76	10	42	18	8	304
CPCT02130103	CPCT02130103T	3805.22875816993	4375.13513513513	945.663310369193	0	0	0	0	0	284.451510333863	0	0	1097.17011128776	3155.05387740682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	210	128	551	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	4	0	0	0	0	0	2	0	0	0	2	46	12	14	0	4	34
CPCT02150044	CPCT02150044T	345.408639609824	122.213551646055	381.140567845323	0	516.81832433374	0	0	460.890088834698	119.624281484062	0	0	0	181.766765371886	0	0	330.390872670267	0	0	0	0	118.588573419265	0	0	125.320675840446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	81	47	128	4	4	4	24	14	6	2	2	30	14	16	4	16	52	42	75	0	2	0	2	4	2	0	2	4	2	28	2	4	2	4	29
CPCT02180001	CPCT02180001T	0	0	1101.43398530745	0	0	535.601247201199	0	3831.84147221554	10546.7594604097	0	0	0	0	877.720952610055	0	0	8756.04748246701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	1680	125	1399	18	12	14	40	56	28	8	24	32	52	8	26	62	56	127	519	10	4	0	8	0	6	2	2	0	6	58	30	18	10	13	79
CPCT02180014	CPCT02180014T	576.373684210526	199.822932330827	0	0	2264.8272556391	0	0	705.907142857143	236.473872180451	0	0	0	96.8990601503759	0	0	589.929511278195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	192	55	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	4	0	0	2	2	60	12	14	8	0	38
CPCT02190010	CPCT02190010T	473.64691943128	112.549763033175	828.49131121643	0	905.087677725119	0	0	387.67140600316	259.489731437599	0	0	0	203.735913638757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170.387835703002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	157	38	195	10	0	0	0	6	4	0	2	0	0	2	0	0	2	0	22	2	0	0	2	0	4	0	4	0	0	20	6	2	0	4	0
CPCT02190012	CPCT02190012T	0	0	5966.82459790171	0	0	0	0	0	450.17470863253	0	0	1829.33718094982	579.298481086281	0	0	0	0	4705.73250117442	0	1228.43433326622	0	3670.73261302373	0	0	940.543587678679	0	0	0	0	1350.52412589759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	306	162	406	6	4	2	8	2	8	2	0	0	2	26	6	4	4	2	30	12	12	0	0	2	14	8	2	2	0	114	20	24	6	2	28
CPCT02190052	CPCT02190052T	0	1093.33207788114	0	35379.5661415859	0	0	0	9641.51918336337	1017.34374873714	0	0	0	2149.16991440833	0	0	1157.32224979188	0	6742.96436509412	0	0	0	0	0	0	0	0	882.864403080977	0	3144.0171183331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	1108	500	890	6	4	0	2	8	10	6	4	5	8	12	12	8	19	8	114	20	0	2	8	12	20	4	0	13	10	46	38	30	17	28	118
CPCT02230049	CPCT02230049T	0	0	1841.27195475473	6118.40902631729	0	0	0	3960.9284942875	678.814585346445	0	0	0	491.711902461206	0	0	1237.60103450236	0	1026.79531631899	0	0	0	0	0	0	0	0	0	0	756.984169840277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	576	358	270	520	6	8	6	15	10	4	2	8	18	17	20	8	16	13	40	100	6	2	0	11	2	12	0	0	4	3	348	28	12	9	18	60
CPCT02230061	CPCT02230061T	2993.36689117334	166.859978730946	354.451045728465	0	1178.13257710032	0	0	594.122651542006	568.840836582772	0	0	0	113.768167316554	0	0	0	0	751.881176887628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	579	88	703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	28	2	4	2	2	32
CPCT02230065	CPCT02230065T	468.651182638381	4789.87600585223	529.365093879542	0	1316.63886856864	0	9749.85131675201	1147.54309924409	525.852718849061	0	0	0	4300.15057303097	0	0	0	0	0	653.301755669349	0	351.739270909534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	124	76	246	6	0	0	2	0	2	0	0	2	4	4	2	0	2	2	8	0	4	2	2	4	2	0	0	0	4	28	16	8	0	2	16
CPCT02230072	CPCT02230072T	0	30819.7406658223	9869.12192373859	0	0	9471.83522695049	499715.613286198	27576.9005123164	27734.0138911469	0	35725.280685105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1112	37457	1587	14013	16	8	10	2	2	20	4	4	2	0	58	16	30	4	6	19	14	6	0	0	2	10	2	0	0	0	304	48	52	2	2	57
CPCT02230088	CPCT02230088T	0	2518.75101314619	0	122780.362755758	0	0	0	24764.5519422754	4784.52703370564	0	0	2439.75882178511	5014.00434911535	0	0	6758.33191657606	0	16130.9054067411	0	0	0	0	0	0	0	0	3253.67836315113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	4678	1585	2280	26	4	10	12	0	22	4	6	12	0	24	2	22	28	0	6	18	0	0	8	2	12	4	2	2	4	194	54	72	16	10	48
CPCT02250003	CPCT02250003T	699.124216183935	102.842938190505	0	0	0	0	0	961.945058226336	164.133174081815	0	0	0	0	0	0	434.225739026575	0	0	0	0	0	0	0	169.327261869215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1059	309	663	2447	4	0	0	2	12	0	2	0	3	8	20	0	10	12	0	14	4	0	8	2	16	2	0	8	5	16	202	32	24	20	20	74
CPCT02260022	CPCT02260022T	3629.82477201893	163.464331063142	0	0	0	0	0	1429.93097079534	1289.38220016161	171.612085882489	0	0	301.466928315826	0	0	0	566.268959944592	752.139616760937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	580	69	689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	6	0	0	4	2	16	4	8	0	0	26
